Latitude,Longitude
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
26.95833,16.03333
53.33333,70.06667
54.74667,41.42167
52.5,77.0
29.685,4.03194
29.69889,4.05889
29.75944,4.20861
29.76306,4.23528
29.53722,4.22639
29.73972,4.22139
29.71,4.19028
30.06222,4.55722
30.13028,4.48306
29.81835,4.38228
30.01965,4.55562
29.1266,4.71773
29.975,4.66667
29.16667,3.73333
28.9,4.51667
29.36667,4.75
29.53333,4.31667
28.6,26.4
29.91667,-5.41667
29.91667,-5.41667
23.43333,-1.41667
23.45,-1.86667
23.5,-1.85
23.55,-1.81667
23.66667,-1.58333
23.66667,-1.81667
29.28333,30.85
30.01667,2.98333
30.1,-6.85
23.28333,-10.81667
26.28333,34.25
64.7,141.2
-23.83333,27.91667
31.533333,8.883333
27.31417,27.96467
53.1,7.2
33.21888,10.83445
27.26667,6.76667
51.86667,70.35
-18.5,16.0
54.99056,9.49194
70.0,24.0
63.73333,14.85
30.06667,-6.9
44.43333,87.63333
11.65,-2.18333
41.26667,1.91667
22.01833,26.08778
46.7,32.6
41.96667,2.81667
29.65972,20.08611
30.65833,12.30667
30.50667,12.215
19.22778,56.14278
-25.5,18.0
49.87361,6.50556
56.25,-3.16667
26.16667,90.6
-23.55,15.03333
13.26667,5.4
29.75883,1.88467
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
26.2,25.66667
25.5,25.41667
26.05,25.66667
25.59306,25.52778
25.81611,25.91417
26.76556,26.32361
26.91028,26.15167
26.59444,25.62222
27.03056,26.67444
25.53667,25.65778
26.01667,25.73333
28.10567,25.54017
25.91667,25.66667
25.16667,25.66667
25.28317,25.60833
25.3735,25.70617
28.18917,25.62167
26.37817,26.8505
25.43617,25.4865
26.18667,25.45567
26.18667,25.45567
26.18667,25.45567
26.61667,26.19933
26.62533,26.19833
26.77133,26.54283
26.82583,27.14233
26.8235,27.1415
26.32733,27.33667
25.34583,25.498
21.229,10.75633
20.7145,11.11567
20.56783,11.34583
53.23333,27.33333
32.4,111.7
52.28333,8.91667
19.91667,56.25
19.91667,56.25
19.91667,56.25
26.25,13.01667
26.25,13.01667
54.24028,-1.19889
29.0,12.23333
28.98333,12.15
28.98333,12.18333
28.95,12.46667
28.88333,12.48333
28.9,12.58333
28.75,12.68333
28.46667,12.81667
28.65,12.7
28.65,12.63333
28.61667,12.53333
28.63333,12.63333
28.71667,12.63333
28.83333,12.51667
29.03333,12.41667
29.05,12.48333
29.06667,12.68333
28.96667,12.7
28.96667,12.61667
28.93333,12.33333
28.88333,12.41667
28.91667,12.76667
28.91667,12.91667
28.85,12.85
28.81667,12.96667
28.81667,12.73333
28.8,12.71667
28.76667,12.83333
28.78333,13.03333
28.78333,13.21667
28.85,13.06667
28.86667,12.65
28.81667,12.55
28.83333,12.3
29.06667,12.6
29.08333,12.76667
29.11667,12.35
29.1,11.83333
29.16667,12.08333
29.2705,11.67017
29.07367,11.8765
29.25067,11.25167
29.36167,11.24583
28.61667,12.94533
28.68233,13.07083
28.49033,13.3055
28.533,13.14517
28.79883,12.95933
28.8435,12.99683
28.91367,13.0865
28.8685,13.303
28.988,13.06133
28.98983,13.05983
28.673,13.16467
28.94,13.0665
28.94083,13.0665
28.9455,13.0695
28.95133,13.075
28.973,13.10067
28.76467,12.34367
28.77583,12.33683
28.77767,12.3355
28.63417,12.72567
28.63367,12.724
28.63967,12.71433
28.75467,12.58683
29.03183,12.381
29.16133,12.45
29.2125,12.52183
28.76717,12.89883
28.78767,12.87017
28.85617,12.59867
28.90467,12.55567
28.969,12.357
28.9755,12.33967
29.189,12.26583
29.18783,12.25483
28.6495,13.02133
28.653,13.22183
28.60783,13.17
28.66667,12.93333
28.8165,12.60683
28.78483,12.91017
28.62,13.36183
28.59583,13.269
28.58483,13.38733
28.46717,13.317
28.4875,13.22417
28.50083,13.10533
28.66017,12.86633
28.66467,13.38117
28.60083,13.45783
28.60683,13.168
28.60333,13.43667
28.62167,13.45033
28.62617,13.40067
28.636,13.37917
28.65717,13.32717
28.662,13.29733
28.61467,13.16
28.61817,13.1715
28.67683,13.42217
28.6765,13.42767
28.579,13.33033
28.57567,13.31183
28.57567,13.295
28.5885,12.95283
28.60017,12.91783
28.62317,13.13167
28.64267,13.268
28.68883,13.4185
28.59367,13.4645
28.55917,13.009
28.91617,13.0485
28.83283,13.1385
28.66833,13.34467
28.5145,12.89683
28.49533,13.3725
28.4945,13.33967
28.4815,13.319
28.47517,13.19633
28.47233,13.18183
28.466,13.12417
28.475,12.9465
28.48433,12.8575
28.5015,13.03233
28.46183,13.1985
28.46233,13.1945
28.46683,12.89467
28.4715,13.01867
28.48833,13.095
28.5265,13.30233
28.52717,13.3055
28.5305,13.38917
29.00933,12.66367
29.036,12.63283
28.50967,12.96633
28.51967,13.371
28.517,13.05933
28.47817,13.01983
28.41067,13.25333
28.51383,13.00717
28.56367,12.90467
28.62533,12.8745
28.66017,12.75
28.71967,12.86433
28.69167,13.21967
28.663,13.46983
28.651,13.46833
28.81267,13.42267
28.60033,13.5775
28.617,13.40033
28.58817,13.45083
28.54033,13.21967
28.51567,12.85717
28.55333,13.029
28.555,13.03267
28.6115,13.55833
28.63033,13.3335
28.50083,13.029
28.54483,13.35217
28.7055,13.31667
28.58,13.457
28.66767,13.5035
28.87683,12.42017
28.8705,12.40883
28.589,13.0985
28.60217,13.431
28.61883,13.36267
28.62217,13.3205
28.63667,13.1965
28.6465,13.143
28.63183,13.086
28.6595,13.30567
28.58767,13.25417
28.61783,13.14683
28.59983,13.30883
28.6035,13.30067
28.5845,12.9045
28.75817,12.60733
28.61067,13.33417
28.48067,13.03133
28.698,13.31933
28.71217,13.27367
28.73883,13.23633
28.7325,13.1025
28.53317,12.9815
28.647,13.38817
28.6435,13.40667
28.64533,13.43317
28.65467,13.45867
28.65517,13.47017
28.84383,12.5365
28.911,12.55483
29.12283,12.35883
28.55,13.35017
28.572,13.1525
28.58883,13.1065
28.62133,13.25883
28.633,13.22367
28.44117,12.9795
28.525,13.19833
28.56517,13.27633
28.58883,13.334
28.59217,13.34033
28.60867,13.4395
28.65217,13.14117
28.564,13.27867
28.47817,13.2565
28.48217,13.23917
28.482,13.31867
28.50267,13.23133
28.51333,13.005
30.20817,12.93733
28.548,13.0285
28.64483,13.323
28.60017,13.4235
28.932,12.62533
29.22083,11.54067
29.187,11.60167
29.18633,11.60567
29.31867,12.01017
28.95933,12.334
28.6595,12.41317
28.66,12.64833
28.51133,13.20417
29.17617,11.63383
29.14233,11.88317
29.13617,11.92567
29.10883,12.012
29.087,12.07783
29.076,11.97533
29.01717,12.08667
28.52633,13.06517
28.60933,13.04917
28.93083,13.126
28.47817,13.14417
29.44983,11.36117
29.44367,11.35383
29.04117,12.88567
28.4375,12.97517
28.8515,13.40367
28.8545,12.20417
28.421,12.88683
28.8525,13.4835
28.643,12.77533
28.80867,12.90017
28.82867,12.92833
28.95967,12.87117
29.01517,12.66783
29.14517,12.0425
29.1025,11.95433
28.94967,13.08067
28.94967,13.08317
28.8045,12.81833
28.8585,11.43217
28.75,11.56667
28.455,12.85083
28.45517,12.86817
28.45183,12.8735
28.582,12.88517
28.43917,12.88533
28.47883,12.86367
28.438,12.82933
28.45717,12.8705
28.45383,12.86767
28.686,12.90267
28.43783,12.88667
28.4545,12.867
28.45917,12.86933
28.4595,12.87067
28.463,12.85683
28.4415,12.88467
28.45783,12.86433
28.45667,12.86833
28.46967,12.85983
28.47017,12.972
28.4925,13.213
28.43917,12.88617
28.455,12.86967
28.44067,12.88167
29.03857,13.20712
29.05568,13.11937
28.99025,12.93858
29.0755,12.57783
29.09517,12.5655
29.01483,12.6275
29.0785,13.13117
29.021,10.53783
28.78333,12.53333
29.1,12.31667
29.01667,12.36667
29.1,12.31667
29.16667,12.31667
29.08333,12.46667
29.8915,12.18617
30.11983,12.1135
28.388,13.20817
28.53683,13.312
28.54083,13.39917
28.68267,13.10217
28.64517,13.10217
28.6985,13.04117
28.99533,12.98317
29.04383,13.0295
29.144,13.0865
29.44633,13.204
29.2355,13.44517
29.28867,13.4985
29.324,13.56533
28.65467,13.45883
29.2705,11.54
29.33967,11.62433
29.351,11.593
29.3785,11.54633
29.1405,11.89617
28.97067,12.206
29.03617,11.5065
29.08933,12.427
29.1825,12.26183
28.854,12.52233
28.76783,12.7265
28.65233,12.3855
28.95833,10.59167
29.21133,11.89867
28.46847,12.89732
29.81858,12.94647
29.81858,12.94647
29.91403,13.04047
30.03455,13.13017
28.8316,12.63217
28.65068,12.69125
29.48333,12.12333
30.545,13.58194
29.41972,13.255
29.31083,11.6025
29.142,11.89583
29.10117,12.03333
28.99065,12.97985
32.48333,4.4
50.58333,6.16667
20.84132,57.62995
48.65,-3.91667
-33.31667,19.61667
33.25,10.46667
-19.58333,17.91667
43.25,104.16667
29.23333,-8.36667
28.60417,1.04167
21.51667,1.58333
21.51667,1.3
21.55,1.36667
21.55,1.53333
21.55,1.68333
21.6,1.33333
21.6,1.45
21.6,1.66667
21.63333,1.26667
21.63333,1.4
21.63333,1.51667
21.63333,1.81667
21.66667,1.38333
21.66667,1.85
21.71667,1.5
21.71667,1.6
21.59067,1.52417
51.23333,57.38333
26.75,8.88333
47.02633,10.27333
53.61667,56.33333
24.83333,31.66667
27.12917,8.66722
53.8675,44.8595
31.49852,-5.71742
31.49848,-5.7174
31.48583,-5.71712
31.50275,-5.71527
-26.26667,18.18333
54.5,52.8
25.0,10.83333
27.95833,21.68333
44.61667,120.93333
46.16244,14.19166
27.23333,-10.45
-6.6,110.73333
55.608833,11.229167
19.25,56.06667
19.31333,56.06333
19.53,55.75833
19.58167,55.71
19.3005,55.054
19.36,56.29167
19.24833,56.14167
19.25333,56.145
19.26833,56.145
19.275,56.08667
19.22417,56.11817
19.19633,55.77433
19.17117,56.15583
19.1825,56.16883
19.19,56.17467
19.34067,56.15333
19.24217,56.11733
19.29167,55.24333
19.56167,55.18833
19.83139,56.08592
19.27,56.09333
19.43,56.98333
19.43,56.315
19.43667,56.82667
19.43167,56.89833
19.22833,55.18
19.25,56.15833
19.62167,55.40833
19.83194,56.08472
19.23167,55.18333
19.63033,55.11517
19.65167,55.69
19.23,55.18167
19.8,54.6
19.80618,56.68707
19.9384,56.78902
19.7627,56.68803
19.77562,56.64048
19.75585,56.66702
19.7614,56.64458
19.63623,55.64393
19.25207,56.36367
19.08045,55.32072
19.27082,56.69713
19.65377,55.80458
19.34585,56.16567
19.3467,56.14912
19.33327,56.1749
19.34508,56.33313
19.7,55.73333
19.24414,55.03597
19.24633,55.03983
19.05003,55.44435
19.66607,55.65167
19.91448,55.66278
19.91455,55.66447
19.58403,55.6798
19.95498,55.68903
19.5656,55.69723
19.65518,55.75308
19.65852,55.7531
19.72395,55.7939
19.58865,56.17588
19.3571,56.26865
19.93903,56.42808
19.71678,56.6062
19.69362,56.65432
19.20567,56.73055
19.96255,56.75665
19.98358,56.77298
19.98358,56.77298
19.46028,56.82793
19.46162,56.83205
19.2286,56.09232
19.52688,56.83552
19.51418,56.85202
19.75073,56.96652
19.51185,56.98178
19.8579,56.99973
19.91392,56.99992
19.17935,56.11777
19.59448,56.157
19.5799,56.16278
19.73587,55.82887
19.94587,56.92713
19.75707,56.66787
19.6604,56.96172
19.64747,55.74997
19.673267,55.742217
19.76752,55.70583
19.74212,55.71987
19.64878,55.75525
19.64607,55.76125
19.79717,56.7195
19.77455,56.72408
19.73335,55.724417
19.730833,55.731667
19.668383,55.740733
19.73333,55.73333
19.8,54.8
19.62333,55.01
19.59864,55.00294
19.97857,56.4879
19.96573,56.44223
19.9842,56.42707
19.983,56.41368
19.98587,56.40808
19.98662,56.41728
19.98715,56.4177
19.9875,56.41672
19.9867,56.41857
19.98662,56.41843
19.9814,56.41825
19.9611,56.42873
19.8579,56.99973
19.75073,56.96652
19.96597,56.44698
19.93843,56.42242
19.93958,56.41473
19.96303,56.47833
19.7034,56.64247
19.70438,56.64243
19.70448,56.6428
19.75643,56.55205
19.76312,56.55807
19.82257,56.65902
19.82567,56.66548
19.97578,56.42303
19.97493,56.4269
19.6254,56.88865
19.98003,56.3846
19.7058,56.60775
19.7127,56.58277
19.93703,56.35802
19.98675,56.38977
19.99988,56.41498
19.99725,56.39057
19.97115,56.39807
19.97028,56.39825
19.98037,56.41745
19.97973,56.41405
19.98505,56.41543
19.98552,56.41543
19.98547,56.41732
19.96162,56.4238
19.95952,56.42197
19.97367,56.4316
19.97622,56.42667
19.97675,56.42622
19.97708,56.42573
19.9743,56.42068
19.9767,56.42015
19.9767,56.42013
19.97703,56.41985
19.97873,56.4177
19.98118,56.41658
19.99147,56.3452
19.98342,56.32412
19.99097,56.34302
19.99102,56.48062
19.99097,56.48333
19.9888,56.47757
19.9905,56.40063
19.99733,56.5352
19.99653,56.5261
19.99702,56.51212
19.98065,56.46865
19.96765,56.47965
19.97362,56.41967
19.9997,56.41108
19.98013,56.35803
19.98272,56.40682
19.96935,56.58283
19.99917,56.40987
19.93065,56.08387
19.94863,56.0315
19.97612,55.95483
19.97517,55.95402
19.97933,55.95507
19.97985,55.95653
19.97967,55.95645
19.97303,55.9528
19.97478,55.95392
19.73768,56.11087
19.64717,56.21783
19.6865,56.14503
19.74857,56.67972
19.58765,56.45477
19.71197,56.4675
19.78115,56.47643
19.7821,56.47652
19.90637,56.4936
19.79777,56.47602
19.7842,56.47878
19.78918,56.48023
19.79363,56.47927
19.79585,56.47767
19.8015,56.46762
19.79983,56.46717
19.80192,56.4623
19.80192,56.46217
19.81463,56.44852
19.81988,56.44577
19.81995,56.44628
19.82838,56.44243
19.89668,56.33102
19.89125,56.33092
19.88368,56.33967
19.89187,56.33047
19.89152,56.32853
19.66717,55.721
19.67332,55.70812
19.71095,55.71473
19.74242,55.7009
19.71902,55.70425
19.7216,55.70785
19.7216,55.70785
19.65315,55.69378
19.34918,55.5543
19.36312,55.55723
19.41865,55.57452
19.97722,56.42527
19.9991,56.41118
19.73335,55.72442
19.73083,55.73167
19.96297,56.44587
19.72058,55.68105
19.62803,55.73688
19.68248,55.73238
19.67398,55.73695
19.74065,55.7136
19.73388,55.72133
19.72875,55.7279
19.72767,55.72677
19.72823,55.72597
19.72772,55.72535
19.72743,55.72533
19.623717,55.72825
19.90265,55.655383
20.004883,55.71527
19.98602,55.675
19.92885,55.66888
19.79072,56.50055
19.78568,56.50237
19.71458,56.54755
19.75175,56.57985
19.69992,56.58197
19.77402,56.60532
19.72812,56.58627
19.81618,56.66793
19.53367,55.11883
19.29798,55.74993
19.33897,55.5447
19.36202,55.61702
19.36033,55.6278
19.36365,55.6346
19.36337,55.6354
19.35885,55.54843
19.35645,55.52983
19.36197,55.6125
19.35357,55.6231
19.35935,55.59332
19.3723,55.56297
19.29038,55.56208
19.34395,55.74462
19.56372,56.05173
19.54553,56.04363
19.61865,56.04227
19.65625,56.0561
19.34562,55.87173
19.27365,55.8104
19.28525,55.82243
19.33183,55.81017
19.31028,55.83092
19.35872,55.71072
19.3388,55.71862
19.30267,55.70372
19.30267,55.70097
19.3184,55.70303
19.31043,55.71093
19.2893,55.71468
19.28438,55.70357
19.3034,55.70585
19.30747,55.69782
19.29752,55.7829
19.28232,55.78092
19.28098,55.78318
19.36147,55.89948
19.29912,55.794
19.27643,55.76668
19.27775,55.76402
19.27943,55.76672
19.2743,55.75713
19.27863,55.77312
19.29157,55.78428
19.31817,55.77532
19.30128,55.80838
19.91667,56.25
19.99542,56.39193
19.96807,56.42157
19.96592,56.42677
19.96977,56.41743
19.96975,56.41717
19.99743,56.41067
19.99937,56.4071
19.97568,56.41903
19.6802,56.61008
19.68578,56.62402
19.53268,56.87225
19.80152,56.6103
19.73472,56.45558
19.67678,56.60392
19.68598,56.6227
19.67742,56.60385
19.96632,56.21755
19.82992,56.57698
19.827,56.56567
19.81462,56.52998
19.7872,56.42157
19.78495,56.42195
19.79233,56.42625
19.79752,56.43992
19.95765,56.17768
19.92415,56.33683
19.83928,56.47937
19.78328,56.41393
19.92282,56.35117
19.91167,56.3359
19.93787,56.39555
19.92488,56.40488
19.93645,56.36058
19.9375,56.474
19.93755,56.47403
19.76285,56.39985
19.75668,56.33588
19.76518,56.33898
19.75612,56.31647
19.69272,56.37732
19.6262,56.50932
19.58107,56.47213
19.57872,56.44508
19.5815,56.44063
19.60002,56.432
19.60597,56.4297
19.60557,56.42852
19.60358,56.42743
19.60187,56.42582
19.60463,56.42745
19.60792,56.43172
19.61665,56.42307
19.59957,56.43208
19.64468,56.44043
19.74033,56.30298
19.74078,56.30678
19.74997,56.30958
19.75672,56.29053
19.74113,56.30922
19.7606,56.30812
19.7378,56.32143
19.73183,56.32925
19.7675,56.33492
19.73252,56.34167
19.754,56.34238
19.77063,56.35233
19.77558,56.35355
19.7858,56.35675
19.86423,56.37512
19.88373,56.33652
19.81037,56.4533
19.80973,56.4547
19.8144,56.47422
19.82223,56.44185
19.83892,56.43922
19.84388,56.4504
19.83555,56.44693
19.81938,56.44277
19.81418,56.44562
19.84522,56.46942
19.82593,56.40448
19.87345,56.38538
19.79833,56.4884
19.78565,55.8535
19.97133,56.43006
19.97133,56.43006
19.97525,56.42839
19.97875,56.41939
19.97892,56.43194
19.97778,56.42361
19.97531,56.42192
19.97567,56.418
19.96825,56.41514
19.96886,56.41678
19.97683,56.41108
19.98056,56.41206
19.98147,56.41744
19.7845,56.41668
19.78573,56.42622
19.78508,56.41243
19.7857,56.4135
19.79147,56.41468
19.79218,56.40977
19.77988,56.41342
19.75227,56.30963
19.75313,56.30913
19.75522,56.30673
19.75223,56.3106
19.75273,56.3103
19.69418,55.6748
19.67495,55.64743
19.67897,55.52115
19.66977,55.5124
19.63783,55.56237
19.63498,55.56403
19.54188,55.15273
19.53085,55.17998
19.53098,55.17978
19.52662,55.19542
19.54963,55.24668
19.41078,55.11403
19.50153,55.17292
19.53042,55.18007
19.5306,55.18097
19.53048,55.18135
19.53048,55.18157
19.5317,55.18148
19.53182,55.18183
19.53122,55.17975
19.53323,55.17502
19.53333,55.17557
19.53373,55.17553
19.53428,55.17403
19.53428,55.17403
19.53348,55.1749
19.53415,55.17548
19.53378,55.17478
19.54055,55.16707
19.53848,55.16965
19.53602,55.16712
19.54402,55.16508
19.53667,55.17385
19.5453,55.16248
19.54527,55.16233
19.53575,55.1625
19.53657,55.16298
19.61122,55.22913
19.53807,55.16788
19.54752,55.16568
19.53665,55.16277
19.53663,55.16012
19.5382,55.16833
19.53102,55.18237
19.53858,55.20168
19.53697,55.17742
19.52913,55.18165
19.525,55.18333
19.5987,55.18773
19.59995,55.18603
19.57205,55.48655
19.65715,55.58987
19.64485,55.64228
19.76382,56.11798
19.83992,56.10517
19.85603,56.10577
19.8993,56.17267
19.83263,56.21317
19.6712,56.19767
19.68675,56.14413
19.83422,56.48563
19.7875,56.42015
19.70128,56.36713
19.74035,56.33962
19.7524,56.3304
19.75073,56.33088
19.75092,56.33105
19.75168,56.33057
19.75377,56.29692
19.75988,56.28608
19.74868,56.32008
19.73748,56.30732
19.7642,56.29888
19.35422,56.75287
19.42017,56.70155
19.42197,56.69908
19.42208,56.69943
19.42067,56.69928
19.7067,56.75127
19.43873,56.67748
19.74288,56.65062
19.80485,56.67047
19.62363,56.87883
19.33575,56.93793
19.4225,56.70018
19.4221,56.7003
19.42045,56.69963
19.42,56.70333
19.41842,56.69635
19.50875,56.64635
19.66148,56.43927
19.6561,56.37182
19.82772,55.67342
19.7965,55.68265
19.79552,55.6831
19.64415,55.73958
19.67827,55.86458
19.70455,55.8819
19.78957,55.97618
19.8629,56.00598
19.92943,55.92347
19.90803,55.9086
19.85902,55.94038
19.8598,55.94635
19.87235,55.98085
19.9576,56.06062
19.0097,55.34313
19.0092,55.33403
19.01055,55.31255
19.15512,55.43118
19.17135,55.4217
19.19395,55.41717
19.23997,55.37023
19.32625,55.3659
19.37127,55.36915
19.38518,55.3774
19.42165,55.36857
19.43098,55.36403
19.43198,55.36335
19.98133,56.46136
19.78483,55.95917
19.83956,55.76756
19.78991,55.96635
19.79759,55.89089
19.99521,56.50031
19.8846,56.51406
19.79851,56.35573
19.8356,56.40041
19.66889,55.7427
19.67709,55.74549
19.68364,55.74724
19.70517,55.75342
19.75844,55.71485
19.73667,55.67472
19.00756,55.17469
19.42575,56.59483
19.60592,56.69978
19.8122,56.67058
19.43827,56.60802
19.51878,56.666
19.81995,56.66037
19.40178,56.56593
19.4694,56.5578
19.50543,56.54333
19.68107,56.451
19.68102,56.45122
19.73278,56.38288
19.97092,56.4421
19.82982,56.4428
19.65282,55.74852
19.7803,56.5026
19.95119,56.32686
19.6973,56.706
19.8924,56.66768
19.90538,56.6547
19.83282,55.6858
19.82562,55.684
19.77842,55.59662
19.77022,55.594
19.78042,55.5979
19.76167,55.59152
19.71987,55.64522
19.65,55.7194
19.66005,55.70383
19.66055,55.70212
19.66002,55.70155
19.66163,55.69758
19.66393,55.69107
19.66395,55.69107
19.66465,55.69017
19.6658,55.6847
19.66767,55.68198
19.66892,55.68097
19.66883,55.68092
19.74087,55.60467
19.7548,55.59118
19.74373,55.57045
19.4996,55.5247
19.50785,55.51785
19.50883,55.51805
19.47695,55.48955
19.44323,55.46112
19.4305,55.44352
19.48505,55.44432
19.04955,55.5607
19.05173,55.56022
19.05345,55.55842
19.05548,55.55645
19.06243,55.55642
19.06683,55.55342
19.12782,55.55643
19.204,55.40347
19.20743,55.4016
19.18835,55.3866
19.20295,55.32853
19.20333,55.35002
19.20302,55.35093
19.25277,55.34193
19.28385,55.34087
19.32123,55.33573
19.32947,55.31665
19.38637,55.31918
19.41828,55.31805
19.54542,55.43347
19.5979,55.53353
19.84552,56.73
19.75308,56.73135
19.70205,56.72473
19.66132,56.6766
19.80792,56.45603
19.975,56.42445
19.77278,56.38982
18.72878,56.38732
18.4254,56.82262
58.4,22.66667
39.76667,62.51667
-20.9818,22.9766
-20.9818,22.9766
7.31667,80.55
54.0,52.2
51.11667,57.91667
-27.66667,18.96667
-31.6,25.8
55.88333,64.3
47.65,-2.76667
31.1325,25.04717
25.43333,50.78333
59.54833,32.11333
54.86667,50.88333
64.45,27.56667
10.26667,77.4
-30.55,29.41667
54.7505,36.978
51.26667,13.9
-29.3,21.15
-25.2,18.08333
-13.01667,34.2
-33.61667,24.0
45.00569,39.20519
54.9,91.8
50.375,21.73333
31.99317,-2.99347
32.681,9.72872
32.80625,9.83283
32.80157,9.8411
32.81755,9.95518
32.84078,9.90705
32.80628,9.83767
32.75832,9.8593
32.76107,9.86632
32.76277,9.86542
32.806,9.833
32.891,9.913
24.47333,23.04333
41.66889,93.17306
41.5,93.55
41.5,93.55
43.73333,6.78333
44.19167,7.20028
27.16667,-9.5
27.16667,-9.5
27.16667,-9.5
27.16667,-9.5
27.16667,-9.5
27.16667,-9.5
27.16667,-9.5
27.16667,-9.5
27.16667,-9.5
27.16667,-9.5
27.23033,-9.7505
27.23333,-9.7585
27.2335,-9.75817
27.23633,-9.74133
27.2335,-9.75767
27.23,-9.75667
27.2265,-9.74117
27.285,-9.59017
46.81667,9.71667
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
